id,host_id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
15094172,95552798,Brooklyn,Williamsburg,Entire home/apt,250,3,19,01-10-2018,0.57,1,7
15095005,24696055,Brooklyn,Park Slope,Entire home/apt,125,14,10,30-06-2018,0.3,1,20
15095408,17423162,Manhattan,Financial District,Private room,80,5,1,01-01-2017,0.03,1,0
15095439,43299076,Manhattan,Harlem,Entire home/apt,105,2,3,13-08-2017,0.09,1,0
15095589,63913582,Brooklyn,Sunset Park,Private room,60,2,34,13-06-2019,1,2,181
15095808,85202728,Queens,Holliswood,Private room,239,3,11,30-06-2019,0.52,1,135
15098153,7694993,Brooklyn,Greenpoint,Entire home/apt,200,3,8,07-12-2018,0.24,1,0
15098355,23303311,Manhattan,Hell's Kitchen,Entire home/apt,250,3,1,15-10-2016,0.03,1,158
15098786,95599073,Manhattan,SoHo,Entire home/apt,200,3,79,23-06-2019,2.33,1,28
15099149,16641600,Brooklyn,Sunset Park,Private room,75,10,13,23-06-2019,0.4,2,302
15099669,95608415,Manhattan,Lower East Side,Entire home/apt,225,1,2,20-10-2016,0.06,1,0
15100256,22772389,Manhattan,Upper West Side,Private room,110,2,41,20-05-2019,1.21,1,89
15100760,22611054,Queens,Arverne,Private room,75,2,8,18-05-2019,0.68,1,67
15100883,95623284,Bronx,Fordham,Private room,40,3,1,24-09-2018,0.1,1,179
15101577,278624,Brooklyn,Fort Greene,Entire home/apt,100,3,26,04-05-2018,0.76,1,0
15102026,19983675,Brooklyn,Bedford-Stuyvesant,Private room,55,2,3,29-10-2016,0.09,1,0
15106603,9280524,Manhattan,Upper West Side,Entire home/apt,185,2,1,23-10-2016,0.03,1,0
15107952,95467310,Manhattan,Midtown,Entire home/apt,165,3,57,28-04-2019,1.7,1,157
15110120,3186019,Brooklyn,Brooklyn Heights,Entire home/apt,188,2,25,27-06-2019,0.74,1,30
15111011,25262268,Brooklyn,Bedford-Stuyvesant,Entire home/apt,140,3,62,26-06-2019,1.88,1,275
15111300,95727501,Queens,Long Island City,Entire home/apt,115,2,5,09-10-2017,0.15,1,66
15113377,64821734,Brooklyn,Crown Heights,Entire home/apt,150,2,16,06-08-2017,0.48,1,35
15113479,79321760,Manhattan,Harlem,Entire home/apt,300,4,69,16-06-2019,2.05,1,110
15114181,39300337,Manhattan,Murray Hill,Private room,132,4,10,05-07-2019,0.57,2,364
15114265,82143608,Manhattan,East Harlem,Private room,95,1,78,02-07-2019,2.33,2,74
15114433,39300337,Manhattan,Murray Hill,Private room,85,5,3,14-01-2019,0.17,2,364
15114512,95765103,Brooklyn,Sheepshead Bay,Private room,65,3,14,11-11-2018,0.41,2,156
15114550,95766078,Brooklyn,Bedford-Stuyvesant,Entire home/apt,150,2,66,30-06-2019,2.01,2,55
15114715,36893255,Brooklyn,Williamsburg,Private room,100,4,12,15-03-2018,0.42,1,0
15114935,31070690,Manhattan,Washington Heights,Private room,119,2,12,02-09-2018,0.36,1,124
15115143,87565263,Manhattan,Hell's Kitchen,Entire home/apt,200,3,170,02-07-2019,4.99,1,82
15115382,24155326,Brooklyn,Crown Heights,Entire home/apt,90,1,222,25-06-2019,6.61,1,32
15115532,8832035,Manhattan,Kips Bay,Entire home/apt,163,2,9,01-01-2019,0.27,1,0
15116599,87073939,Brooklyn,Bedford-Stuyvesant,Private room,68,2,92,02-07-2019,3.17,2,139
15122925,15239415,Brooklyn,Bensonhurst,Entire home/apt,100,3,54,13-06-2019,1.72,1,61
15125599,3191545,Manhattan,Theater District,Entire home/apt,169,30,5,25-06-2017,0.15,23,365
15126483,4811900,Queens,Ditmars Steinway,Private room,70,2,59,27-05-2019,1.77,2,232
15126686,95886123,Queens,Astoria,Private room,90,1,43,26-05-2019,1.28,2,331
15126948,23089531,Manhattan,East Village,Private room,100,2,74,24-06-2019,2.2,3,62
15128456,658618,Brooklyn,Bushwick,Private room,65,1,23,21-06-2019,0.69,1,290
15129261,25237492,Manhattan,Upper East Side,Entire home/apt,110,30,10,22-10-2018,0.34,34,277
15130158,95913669,Queens,Maspeth,Private room,46,1,1,26-09-2016,0.03,1,0
15131279,92237522,Brooklyn,Flatbush,Private room,40,3,28,15-06-2019,2.64,2,54
15131952,50546859,Brooklyn,Bushwick,Private room,80,1,19,30-06-2019,0.58,1,88
15132151,95939781,Manhattan,Murray Hill,Entire home/apt,249,1,1,22-09-2016,0.03,1,0
15132221,14409957,Manhattan,Upper East Side,Private room,110,3,7,18-04-2018,0.26,1,0
15133055,95949907,Queens,Ridgewood,Private room,48,1,6,31-05-2019,2.9,1,158
15133087,17840677,Brooklyn,Crown Heights,Private room,50,2,77,23-06-2019,2.3,1,3
15133612,68082479,Brooklyn,East New York,Entire home/apt,135,30,68,14-05-2019,2.01,2,247
15133721,95936966,Queens,Forest Hills,Private room,59,3,9,19-02-2017,0.27,1,95
15133923,78022684,Manhattan,Midtown,Private room,149,2,24,19-06-2017,0.71,2,0
15133972,95958773,Brooklyn,Brighton Beach,Shared room,35,1,34,01-06-2019,1.01,3,343
15134876,74179880,Brooklyn,East New York,Entire home/apt,85,3,33,14-04-2019,0.97,8,356
15140447,48814097,Manhattan,Washington Heights,Entire home/apt,120,4,13,21-04-2019,0.39,1,42
15141938,79289737,Manhattan,Chelsea,Private room,180,1,205,05-07-2019,6.07,1,90
15142409,96024343,Manhattan,Gramercy,Entire home/apt,299,1,103,30-06-2019,3.11,1,335
15142578,6103075,Brooklyn,Williamsburg,Private room,60,14,1,30-09-2017,0.05,1,341
15144105,75458749,Brooklyn,Flatbush,Private room,45,3,2,19-10-2016,0.06,2,0
15144127,23495738,Brooklyn,Sunset Park,Private room,50,1,49,30-06-2019,1.44,1,90
15147021,1903495,Brooklyn,Williamsburg,Entire home/apt,151,2,13,28-08-2018,0.41,1,188
15149137,7202412,Manhattan,Harlem,Entire home/apt,160,5,102,03-07-2019,3.04,4,118
15149187,6314010,Brooklyn,Greenpoint,Private room,55,2,51,26-09-2017,1.52,1,0
15149560,13442714,Manhattan,SoHo,Private room,120,3,21,15-06-2019,0.63,2,82
15149591,96098402,Manhattan,Midtown,Private room,699,3,4,18-12-2016,0.12,12,365
15150240,37821056,Brooklyn,Prospect-Lefferts Gardens,Private room,65,7,2,31-05-2019,0.06,4,364
15154905,1103252,Brooklyn,Greenpoint,Private room,130,1,104,21-06-2019,3.2,1,146
15156627,39575635,Brooklyn,Bushwick,Private room,70,1,15,02-01-2017,0.45,1,0
15158194,7245581,Manhattan,Washington Heights,Entire home/apt,67,180,4,31-05-2019,0.15,19,331
15158791,84558839,Brooklyn,Manhattan Beach,Entire home/apt,130,2,73,30-06-2019,2.15,1,330
15159731,61391963,Manhattan,Kips Bay,Entire home/apt,117,30,9,30-09-2018,0.3,91,317
15159758,893136,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,98,2,4,29-10-2017,0.17,1,0
15160268,345252,Brooklyn,Crown Heights,Entire home/apt,120,5,3,21-10-2016,0.09,3,0
15160791,96186778,Brooklyn,Williamsburg,Private room,75,3,72,22-06-2019,2.14,1,56
15164526,96222132,Brooklyn,Sunset Park,Private room,60,1,25,07-06-2019,0.74,4,52
15165888,33346283,Manhattan,Harlem,Private room,40,5,19,08-06-2019,0.57,3,316
15166520,96222132,Brooklyn,Sunset Park,Private room,60,1,34,31-05-2019,1.05,4,294
15174230,21142670,Manhattan,East Harlem,Shared room,95,1,7,17-12-2018,0.21,1,179
15175161,91425821,Manhattan,Nolita,Entire home/apt,124,2,1,30-09-2016,0.03,1,0
15177242,156959,Brooklyn,Carroll Gardens,Private room,90,4,1,02-10-2016,0.03,2,0
15177635,96222132,Brooklyn,Sunset Park,Private room,70,1,23,31-05-2019,0.73,4,325
15178725,96341353,Staten Island,St. George,Entire home/apt,150,1,23,18-06-2019,0.78,3,336
15178929,53309031,Manhattan,East Harlem,Entire home/apt,93,2,38,23-06-2019,1.28,1,0
15178955,50860659,Queens,Ridgewood,Private room,80,7,5,04-01-2019,0.15,1,188
15179994,10973901,Queens,Kew Gardens Hills,Private room,76,2,23,18-06-2019,0.68,1,178
15180279,40611169,Brooklyn,Bushwick,Entire home/apt,113,30,6,30-09-2018,0.18,5,365
15181451,2390711,Brooklyn,Fort Greene,Entire home/apt,130,10,1,13-11-2016,0.03,1,0
15181459,96361528,Manhattan,Theater District,Entire home/apt,160,30,6,21-08-2018,0.19,1,168
15182188,96368935,Manhattan,Kips Bay,Private room,89,3,3,19-10-2016,0.09,1,0
15182306,96301426,Brooklyn,Prospect-Lefferts Gardens,Private room,50,2,2,23-08-2018,0.17,1,0
15187369,96413175,Manhattan,East Village,Entire home/apt,150,9,4,15-11-2017,0.13,1,0
15188621,61842904,Brooklyn,Prospect Heights,Entire home/apt,125,30,11,21-05-2019,0.34,3,87
15188738,96424121,Queens,St. Albans,Private room,85,1,48,08-06-2019,1.41,3,180
15189516,19694796,Brooklyn,Kensington,Private room,45,2,4,01-01-2017,0.13,1,0
15190865,20309915,Brooklyn,Williamsburg,Entire home/apt,170,2,94,04-07-2019,2.99,1,78
15191179,38790056,Brooklyn,Bath Beach,Entire home/apt,85,1,38,30-07-2017,1.12,1,36
15191225,64065593,Manhattan,Midtown,Entire home/apt,462,2,3,17-12-2018,0.1,13,299
15191740,64065593,Manhattan,Midtown,Private room,198,2,30,11-04-2019,0.89,13,333
15191882,64065593,Manhattan,Midtown,Entire home/apt,198,2,16,08-11-2018,0.51,13,263
15192362,96335626,Queens,Woodhaven,Private room,43,3,69,21-05-2019,2.08,1,283
15194011,95471771,Queens,Jamaica,Private room,65,1,3,30-12-2018,0.12,2,179
15194855,68538563,Brooklyn,Cypress Hills,Private room,41,2,8,29-10-2016,0.24,1,0
15195093,33936240,Manhattan,Hell's Kitchen,Private room,89,5,1,27-09-2016,0.03,1,0
15195491,33612454,Brooklyn,Bedford-Stuyvesant,Private room,80,2,106,24-06-2019,3.14,1,47
15203342,2222500,Manhattan,Upper East Side,Private room,80,5,9,11-05-2019,0.29,2,118
15204218,24201188,Queens,Astoria,Private room,75,4,87,27-06-2019,2.61,2,57
15204878,96098402,Manhattan,Midtown,Private room,749,2,5,31-12-2016,0.15,12,365
15205915,96098402,Manhattan,Midtown,Private room,799,4,3,13-01-2017,0.09,12,365
15206157,96098402,Manhattan,Midtown,Private room,599,3,8,01-01-2017,0.24,12,365
15206272,95572265,Brooklyn,Bedford-Stuyvesant,Private room,75,3,18,14-03-2019,0.54,2,311
15206331,46576732,Manhattan,Washington Heights,Private room,79,1,7,19-03-2017,0.21,1,0
15206607,96098402,Manhattan,Midtown,Private room,699,3,3,11-12-2016,0.09,12,365
15206836,96098402,Manhattan,Midtown,Private room,499,3,12,18-12-2016,0.36,12,365
15206909,96591454,Brooklyn,East Flatbush,Entire home/apt,175,3,71,01-07-2019,2.23,1,162
15207725,96341353,Staten Island,St. George,Private room,110,1,20,01-07-2019,0.63,3,337
15216398,3360346,Brooklyn,Williamsburg,Private room,50,14,54,06-05-2019,1.61,2,86
15216399,95765103,Brooklyn,Sheepshead Bay,Private room,50,3,15,31-03-2019,0.45,2,211
15216703,6107166,Manhattan,Chinatown,Entire home/apt,150,20,38,05-07-2019,1.13,1,29
15216895,50207365,Brooklyn,Bedford-Stuyvesant,Private room,50,2,5,22-10-2017,0.15,1,0
15218066,96098402,Manhattan,Midtown,Private room,799,3,2,05-11-2016,0.06,12,365
15218299,96098402,Manhattan,Midtown,Private room,499,3,7,09-12-2016,0.21,12,365
15218342,49645950,Manhattan,SoHo,Entire home/apt,189,2,136,06-07-2019,4.09,2,30
15218579,96098402,Manhattan,Midtown,Private room,649,2,13,08-10-2017,0.39,12,365
15218699,96098402,Manhattan,Midtown,Private room,799,4,3,28-12-2016,0.09,12,365
15219855,10920393,Manhattan,Greenwich Village,Entire home/apt,275,2,5,01-01-2017,0.15,1,0
15220143,1317884,Manhattan,Upper West Side,Private room,100,2,45,24-05-2019,1.36,1,83
15221767,22862376,Manhattan,Harlem,Entire home/apt,70,30,14,31-05-2019,0.76,1,50
15222861,33614329,Brooklyn,Bushwick,Entire home/apt,95,1,81,03-07-2019,2.42,4,193
15222972,4071035,Manhattan,Two Bridges,Entire home/apt,140,3,137,20-06-2019,4.07,1,154
15223434,89386217,Manhattan,Chinatown,Private room,75,1,318,19-06-2019,9.39,1,51
15226875,31616043,Manhattan,Harlem,Private room,65,4,42,18-06-2019,1.34,1,10
15232708,2118206,Manhattan,Washington Heights,Private room,33,10,5,12-05-2019,0.16,1,44
15232776,12334451,Brooklyn,Williamsburg,Entire home/apt,350,2,19,30-06-2019,0.58,1,179
15234755,10528,Manhattan,Upper West Side,Entire home/apt,200,30,9,09-02-2019,0.28,2,139
15234771,85923274,Manhattan,Lower East Side,Entire home/apt,214,2,15,20-05-2019,0.48,1,17
15235535,59488330,Brooklyn,Bushwick,Private room,40,2,21,15-07-2018,0.63,1,185
15238184,19177308,Brooklyn,Bushwick,Private room,39,2,104,09-06-2019,3.09,4,174
15238740,17125263,Manhattan,East Harlem,Private room,75,3,54,07-07-2019,1.61,2,271
15241968,79738498,Manhattan,Harlem,Private room,100,2,12,28-05-2017,0.36,1,0
15246070,33064599,Manhattan,Upper West Side,Private room,49,1,56,19-04-2019,1.83,6,326
15247262,10777266,Brooklyn,Prospect Heights,Entire home/apt,185,3,109,23-06-2019,3.25,1,269
15248135,48107620,Brooklyn,Williamsburg,Private room,100,3,9,27-10-2017,0.27,1,0
15248948,22129681,Brooklyn,Carroll Gardens,Entire home/apt,130,4,8,08-09-2018,0.24,1,0
15249063,12008116,Manhattan,Upper East Side,Entire home/apt,375,1,16,23-06-2019,0.51,1,110
15249671,96975337,Manhattan,Chinatown,Private room,69,30,1,16-12-2016,0.03,1,359
15250033,96978953,Brooklyn,Prospect-Lefferts Gardens,Private room,125,2,27,09-05-2019,0.88,1,136
15250168,24273714,Brooklyn,Williamsburg,Private room,85,1,31,30-06-2019,0.93,3,279
15250435,28458209,Manhattan,Harlem,Private room,59,3,49,03-06-2019,1.51,2,203
15252848,52183380,Manhattan,Chelsea,Entire home/apt,110,30,2,22-10-2016,0.06,1,0
15253135,1022070,Brooklyn,Williamsburg,Entire home/apt,250,2,6,01-01-2017,0.18,1,0
15253883,96867847,Manhattan,Midtown,Entire home/apt,175,2,10,29-08-2018,0.31,1,0
15255254,8402190,Brooklyn,Greenpoint,Private room,99,2,38,23-06-2019,1.13,1,89
15256150,27803037,Manhattan,Kips Bay,Entire home/apt,175,3,20,17-09-2018,0.61,1,0
15257524,40532977,Brooklyn,Bedford-Stuyvesant,Private room,38,30,5,14-10-2018,0.15,4,0
15259634,30499687,Bronx,North Riverdale,Private room,77,2,9,30-04-2017,0.29,2,0
15260962,26830685,Manhattan,SoHo,Entire home/apt,850,3,32,24-06-2019,1.04,1,262
15261353,2742827,Manhattan,Kips Bay,Entire home/apt,128,2,5,28-05-2018,0.19,1,0
15262831,97086824,Queens,Springfield Gardens,Entire home/apt,49,1,434,19-06-2019,12.84,1,102
15266302,38965064,Brooklyn,Borough Park,Entire home/apt,83,7,1,18-04-2017,0.04,1,0
15268575,219970,Brooklyn,Crown Heights,Private room,80,2,3,28-11-2016,0.09,2,0
15268654,67213712,Brooklyn,Gowanus,Entire home/apt,400,30,118,06-06-2019,3.53,1,265
15268792,95436015,Manhattan,West Village,Entire home/apt,450,30,12,06-01-2019,0.38,1,165
15271865,68746033,Brooklyn,Bedford-Stuyvesant,Private room,80,1,2,09-10-2016,0.06,1,0
15271897,97166562,Manhattan,Gramercy,Private room,82,1,88,20-06-2019,2.76,1,14
15273936,95796044,Bronx,Woodlawn,Private room,68,1,6,09-10-2018,0.19,1,87
15280873,97243693,Manhattan,Murray Hill,Entire home/apt,200,3,62,01-07-2019,3.19,2,49
15282119,97122846,Brooklyn,East Flatbush,Entire home/apt,75,3,109,20-06-2019,3.29,1,232
15282411,2764786,Manhattan,Chelsea,Private room,120,1,18,11-01-2017,0.55,1,0
15284819,60085031,Manhattan,Midtown,Entire home/apt,125,2,9,15-09-2017,0.34,1,0
15286645,97300191,Queens,Woodside,Entire home/apt,110,2,9,03-06-2017,0.27,1,8
15286858,35433522,Brooklyn,Williamsburg,Entire home/apt,349,5,5,14-06-2018,0.16,3,0
15287016,24385779,Manhattan,Nolita,Private room,85,2,5,11-03-2017,0.16,1,0
15288601,97323051,Brooklyn,Prospect Heights,Private room,66,3,3,16-10-2018,0.09,1,0
15288813,52997121,Queens,Jamaica,Private room,75,1,45,28-06-2019,1.33,4,8
15289231,27227850,Brooklyn,South Slope,Entire home/apt,144,1,32,27-05-2019,0.96,1,0
15289766,7850260,Manhattan,Harlem,Entire home/apt,550,1,2,22-10-2018,0.17,3,88
15294943,21594748,Manhattan,Morningside Heights,Private room,110,2,5,15-09-2017,0.15,2,0
15296557,11757212,Brooklyn,Bushwick,Private room,51,1,45,31-05-2019,1.35,4,351
15296957,89388277,Manhattan,Lower East Side,Private room,118,1,2,06-08-2017,0.08,3,0
15297194,96341353,Staten Island,St. George,Private room,70,1,60,16-06-2019,1.84,3,336
15297704,89388277,Manhattan,Lower East Side,Private room,118,1,3,24-02-2018,0.17,3,0
15299630,4360212,Brooklyn,Williamsburg,Entire home/apt,135,2,22,07-07-2019,0.66,1,5
15299748,64065593,Manhattan,Midtown,Private room,252,2,3,18-10-2018,0.09,13,324
15301499,76192815,Manhattan,Chinatown,Entire home/apt,300,1,23,27-03-2019,0.69,5,364
15301517,25843005,Queens,Astoria,Private room,49,2,108,30-06-2019,3.2,3,20
15301748,94536810,Bronx,Bronxdale,Private room,40,5,65,04-06-2019,1.94,2,328
15301964,97441717,Brooklyn,Flatbush,Private room,65,3,1,13-10-2016,0.03,1,0
15301966,39054866,Brooklyn,Williamsburg,Entire home/apt,160,3,1,09-10-2016,0.03,1,0
15303092,97454026,Manhattan,Washington Heights,Private room,60,2,60,23-06-2019,1.79,1,60
15307603,92195100,Bronx,Bronxdale,Private room,35,1,114,09-10-2018,3.48,1,0
15307735,11018460,Brooklyn,Williamsburg,Private room,125,5,15,04-06-2019,0.46,2,288
15308451,1706073,Brooklyn,Park Slope,Entire home/apt,105,30,7,28-10-2018,0.24,1,189
15308517,2910527,Brooklyn,Fort Greene,Entire home/apt,150,2,4,13-05-2017,0.12,1,0
15309572,97513787,Manhattan,Chinatown,Private room,73,25,13,08-05-2019,0.48,5,38
15310116,77778146,Brooklyn,Crown Heights,Private room,95,30,3,03-09-2018,0.15,8,189
15310417,77778146,Brooklyn,Crown Heights,Private room,75,1,13,06-12-2018,0.39,8,311
15310580,27336207,Manhattan,Gramercy,Entire home/apt,120,5,8,25-02-2018,0.25,2,0
15311733,28717495,Manhattan,Financial District,Entire home/apt,199,2,1,10-10-2016,0.03,1,0
15311833,97536353,Queens,Arverne,Private room,60,3,3,21-06-2017,0.1,2,0
15312128,97538710,Brooklyn,Fort Greene,Private room,88,1,82,09-06-2019,2.45,1,67
15314054,836168,Manhattan,Upper West Side,Entire home/apt,1000,30,17,16-04-2017,0.51,11,365
15314886,7139819,Manhattan,Chelsea,Entire home/apt,179,3,3,20-05-2017,0.09,2,0
15321266,219320,Manhattan,Harlem,Entire home/apt,120,1,4,30-10-2016,0.12,1,0
15321861,97631810,Queens,East Elmhurst,Private room,50,1,218,07-07-2019,6.91,1,153
15323284,2657430,Manhattan,Chelsea,Private room,110,7,3,03-08-2018,0.21,2,0
15324045,9049657,Brooklyn,Bushwick,Entire home/apt,390,1,131,07-07-2019,4.11,1,321
15325255,96098402,Manhattan,Midtown,Private room,269,3,8,06-12-2016,0.24,12,365
15327553,97513787,Manhattan,Chinatown,Private room,65,25,20,12-12-2018,0.9,5,365
15327611,15636131,Manhattan,Upper East Side,Entire home/apt,150,7,12,18-04-2019,0.39,1,32
15328018,93202618,Brooklyn,Bushwick,Private room,45,1,7,22-01-2017,0.21,1,0
15328237,47617616,Queens,Long Island City,Private room,105,4,10,29-05-2019,0.33,1,70
15328242,96424121,Queens,St. Albans,Private room,55,1,71,27-05-2019,2.12,3,365
15328271,77665938,Queens,Maspeth,Entire home/apt,105,1,92,25-06-2019,2.75,1,316
15333336,84684940,Brooklyn,Flatbush,Private room,75,3,65,17-05-2019,1.95,2,335
15334973,12573650,Brooklyn,Bushwick,Private room,38,1,11,19-04-2017,0.35,1,0
15336596,77010815,Bronx,Norwood,Private room,50,3,22,02-06-2019,0.76,1,342
15337711,97779735,Brooklyn,Williamsburg,Private room,70,7,15,28-04-2019,0.45,1,292
15338155,22534244,Queens,Woodside,Private room,85,1,42,28-06-2019,1.26,1,364
15339227,97794621,Queens,Sunnyside,Private room,70,1,76,07-07-2019,2.28,1,76
15340613,31932014,Manhattan,Upper West Side,Private room,85,2,8,03-08-2017,0.24,1,89
15340649,114590,Brooklyn,Williamsburg,Entire home/apt,180,3,7,24-06-2019,0.21,1,54
15340854,97808036,Manhattan,Harlem,Entire home/apt,600,4,16,27-04-2019,0.5,1,96
15341726,42325192,Manhattan,Harlem,Private room,75,3,11,31-12-2018,0.35,1,14
15342164,97822063,Queens,St. Albans,Private room,47,3,2,16-12-2018,0.06,1,56
15342457,3998751,Brooklyn,Windsor Terrace,Entire home/apt,300,2,6,26-12-2018,0.18,1,16
15342701,97825348,Queens,Arverne,Entire home/apt,150,2,20,07-07-2019,0.61,1,76
15344255,97842006,Manhattan,Chelsea,Entire home/apt,225,1,51,29-06-2019,1.63,1,9
15344495,97763801,Queens,Astoria,Entire home/apt,149,4,5,07-04-2018,0.15,1,66
15344749,30702769,Manhattan,Chinatown,Private room,100,1,154,05-07-2019,4.6,1,233
15345313,97853468,Bronx,Hunts Point,Private room,59,14,13,30-12-2018,0.4,4,340
15347268,836168,Manhattan,Midtown,Entire home/apt,2000,30,4,11-03-2017,0.12,11,365
15349655,9271620,Brooklyn,Williamsburg,Private room,77,28,10,30-12-2018,0.3,1,315
15355243,1862880,Manhattan,SoHo,Entire home/apt,245,2,44,18-06-2019,1.34,1,0
15355575,57954964,Manhattan,Inwood,Private room,50,2,7,08-10-2018,0.23,1,155
15355844,32707981,Manhattan,East Village,Private room,120,2,5,09-04-2017,0.16,4,0
15356132,16390627,Manhattan,Upper East Side,Private room,55,8,1,01-01-2018,0.05,1,0
15356673,1407676,Brooklyn,Williamsburg,Private room,110,1,102,17-06-2019,3.13,4,267
15357493,5654072,Brooklyn,Flatbush,Private room,150,3,10,28-10-2017,0.38,3,0
15357503,5654072,Brooklyn,Flatbush,Private room,71,3,20,13-12-2017,0.73,3,0
15358881,67097911,Manhattan,Chelsea,Entire home/apt,300,2,7,05-08-2017,0.21,1,0
15359119,17796102,Manhattan,Inwood,Entire home/apt,90,26,4,27-06-2019,0.35,1,58
15360220,10109204,Brooklyn,Bushwick,Private room,65,2,3,10-02-2018,0.09,1,0
15360248,76184970,Brooklyn,Williamsburg,Entire home/apt,408,3,88,26-06-2019,2.68,1,267
15360364,51007432,Manhattan,Upper East Side,Private room,78,1,73,17-05-2019,2.18,1,1
15360687,1454772,Brooklyn,Bedford-Stuyvesant,Entire home/apt,95,3,48,29-06-2019,1.57,1,338
15360787,98053423,Manhattan,Harlem,Private room,99,1,31,06-07-2019,2.63,1,123
15361785,97833986,Manhattan,Upper West Side,Private room,77,4,93,18-06-2019,2.87,1,115
15363266,3485640,Manhattan,Washington Heights,Entire home/apt,120,3,4,28-05-2019,0.13,1,7
15367894,2431238,Brooklyn,Bedford-Stuyvesant,Entire home/apt,125,3,93,01-07-2019,2.78,1,13
15370219,30494687,Manhattan,Harlem,Private room,90,3,3,01-07-2017,0.09,1,0
15374564,33991916,Brooklyn,Flatbush,Private room,86,2,53,07-07-2019,1.64,1,324
15374777,30384194,Queens,Astoria,Private room,99,3,47,14-09-2018,1.41,2,176
15374796,7610841,Manhattan,Upper West Side,Private room,115,2,72,19-05-2019,2.55,2,275
15377187,20862571,Brooklyn,Crown Heights,Private room,32,2,1,05-01-2017,0.03,1,0
15377806,8903368,Manhattan,Harlem,Private room,100,1,3,21-05-2017,0.09,1,0
15378960,98297464,Brooklyn,Fort Hamilton,Entire home/apt,95,6,20,10-06-2019,0.6,2,141
