id,host_name,neighbourhood_group,neighbourhood,last_review
14759843,Rodney,Brooklyn,Bedford-Stuyvesant,20-09-2018
14759851,Lin,Manhattan,Hell's Kitchen,16-05-2019
14759888,Fayth,Manhattan,East Village,16-03-2018
14760211,Corporate Housing,Manhattan,Upper East Side,30-04-2019
14760402,Jared,Queens,Sunnyside,26-05-2019
14760567,Marie,Manhattan,Harlem,01-09-2017
14761949,Christina,Manhattan,Harlem,27-06-2019
14763045,Brigid,Brooklyn,Williamsburg,10-09-2017
14767195,Amey,Queens,Sunnyside,13-11-2016
14769619,Silvia,Brooklyn,East New York,16-06-2019
14768563,Sogol,Brooklyn,Prospect-Lefferts Gardens,05-09-2016
14772328,James,Brooklyn,Williamsburg,26-09-2017
14769785,Shirley,Brooklyn,Crown Heights,01-01-2019
14772701,Krzysztof,Brooklyn,Williamsburg,31-05-2019
14774459,Aziz,Manhattan,East Harlem,22-02-2017
14776203,Stat,Brooklyn,Bedford-Stuyvesant,18-02-2017
14774206,Max,Manhattan,Upper West Side,06-07-2019
14777684,Deborah,Queens,Jamaica,04-07-2019
14779359,Roy & Rita,Manhattan,Harlem,07-07-2019
14779590,Ari,Brooklyn,Williamsburg,25-06-2019
14781268,Daniel,Brooklyn,Bushwick,22-03-2019
14783267,Talia,Brooklyn,Park Slope,09-06-2019
14763255,Angelo,Brooklyn,Bedford-Stuyvesant,29-06-2019
14784557,Jerald,Manhattan,Hell's Kitchen,03-07-2019
14784793,Tiffany,Brooklyn,Flatbush,22-04-2019
14783394,Jacob,Brooklyn,Bushwick,31-03-2018
14787061,Ermanno,Manhattan,East Harlem,04-09-2017
14787179,Barbara,Brooklyn,Williamsburg,03-07-2019
14787406,Cal,Manhattan,Washington Heights,21-09-2016
14787776,Nicolette,Brooklyn,Williamsburg,12-05-2019
14788009,Chris,Queens,Ditmars Steinway,18-06-2019
14789008,Aziz,Brooklyn,Manhattan Beach,20-09-2016
14790550,Allen,Brooklyn,Gravesend,01-07-2019
14795784,Tanya,Brooklyn,Crown Heights,19-05-2019
14783847,Cranston,Manhattan,Midtown,01-07-2019
14784377,Kenny,Manhattan,Harlem,12-11-2016
14798850,Scott,Brooklyn,Bedford-Stuyvesant,30-08-2016
14796894,Jeremy & Laura,Manhattan,Chelsea,07-01-2017
14798941,Bradley,Brooklyn,Bushwick,26-09-2017
14800184,Carlos,Brooklyn,Bedford-Stuyvesant,30-06-2019
14802377,Kat,Brooklyn,Crown Heights,21-06-2019
14802396,Chris & Jayma,Brooklyn,Park Slope,12-02-2017
14803168,Russell,Manhattan,Upper West Side,29-07-2018
14804661,Eddie & Lois,Staten Island,West Brighton,01-07-2019
14805984,Nelly,Brooklyn,Canarsie,11-03-2018
14804934,Dario,Manhattan,East Harlem,03-06-2018
14807279,Eric,Brooklyn,Bedford-Stuyvesant,30-06-2019
14807332,Michael,Manhattan,Hell's Kitchen,01-07-2019
14807716,Krzysztof,Brooklyn,Greenpoint,10-08-2018
14807890,Maurice,Manhattan,Upper West Side,05-07-2019
14808499,Krzysztof,Brooklyn,Williamsburg,31-05-2019
14808561,Juan,Queens,Woodside,14-08-2017
14808832,Daniel,Manhattan,Upper East Side,15-06-2019
14808890,Zhur,Queens,Richmond Hill,10-06-2019
14809342,Chris,Manhattan,Nolita,25-03-2018
14809302,Oates,Brooklyn,Prospect-Lefferts Gardens,04-04-2017
14815997,Mj,Manhattan,Upper East Side,26-06-2019
14817571,Yudum,Queens,Astoria,10-06-2019
14817574,Colleen,Manhattan,Greenwich Village,20-08-2017
14818234,Justin,Manhattan,Gramercy,27-05-2019
14819796,Sol,Brooklyn,Carroll Gardens,28-06-2019
14821133,Elizabeth,Manhattan,East Village,22-04-2018
14821756,Luffy,Queens,Corona,07-06-2019
14823526,Amy,Manhattan,SoHo,28-10-2018
14822309,Chip,Manhattan,Harlem,30-04-2019
14823020,Leslie,Queens,Ridgewood,13-06-2019
14823077,Tianna,Manhattan,East Harlem,011-03-270
14824160,Zi Ying,Manhattan,Chinatown,22-06-2019
14824230,Ruth,Manhattan,Morningside Heights,14-06-2019
14824875,Sunshine,Brooklyn,East New York,20-06-2019
14825405,Gino,Brooklyn,Brighton Beach,09-10-2016
14826817,Sidney,Brooklyn,Flatbush,916-0202-1
14826900,Maria,Brooklyn,Williamsburg,31-07-2017
14827265,Amy,Manhattan,SoHo,01-07-2019
14834733,Dee,Brooklyn,Bushwick,23-06-2019
14835065,Robert,Manhattan,Greenwich Village,30-12-2017
14827418,Amy,Manhattan,SoHo,19-05-2019
14835632,Elena,Brooklyn,Bushwick,30-12-2017
14835670,Richard,Brooklyn,Bedford-Stuyvesant,05-05-2018
14827512,Amy,Manhattan,SoHo,01-07-2019
14837052,Meghan,Manhattan,Tribeca,16-07-2018
14832329,Mathieu,Brooklyn,Clinton Hill,11-09-2016
14837884,Sandra,Manhattan,SoHo,15-09-2016
14838160,Mallary,Brooklyn,Fort Greene,22-05-2019
14838808,Scott,Manhattan,SoHo,22-05-2019
14839106,Kaitlyn,Brooklyn,Williamsburg,19-06-2019
14839830,Harvey,Queens,Flushing,24-06-2019
14839995,Michael,Brooklyn,Park Slope,06-05-2019
14840286,Lenissima,Brooklyn,ddd-ududrveSdtBdad,
14840323,Jefferson,Brooklyn,Bushwick,31-10-2016
14840822,Leah,Manhattan,Midtown,01-07-2019
14841128,Valerie,Brooklyn,Bedford-Stuyvesant,24-06-2019
14841838,Nicholas,Queens,Jackson Heights,24-06-2019
14842856,Wilson,Brooklyn,Sunset Park,13-08-2017
14842991,Caroline,Manhattan,Upper East Side,26-06-2019
14850904,Remy,Brooklyn,Sunset Park,30-06-2019
14843553,Eyal,Manhattan,Chelsea,01-07-2019
14851292,Nichole,Manhattan,East Harlem,15-01-2017
14843464,Krzysztof,Brooklyn,Greenpoint,08-06-2019
14851247,John,Manhattan,East Harlem,02-04-2018
22-05-2017,Elana,Brooklyn,Williamsburg,14851530
14853361,Macushla,Brooklyn,Navy Yard,06-01-2018
14854002,Vicky,Queens,Sunnyside,16-06-2019
14854013,Eliana,Queens,Sunnyside,09-06-2019
14854430,Jackie,Manhattan,East Village,05-06-2019
14854453,David,Manhattan,Upper East Side,01-06-2019
14855614,Rhondella,Manhattan,Midtown,26-09-2018
14856742,Zach,Brooklyn,Bushwick,05-09-2016
14856799,Amy,Queens,Flushing,
14858190,Floor,Manhattan,East Village,09-03-2018
14858485,Christopher,Brooklyn,Bedford-Stuyvesant,19-09-2016
14858544,Gina,Manhattan,Chelsea,22-06-2019
14858777,Irie,Manhattan,Harlem,20-09-2017
14864014,Alex,Brooklyn,Crown Heights,18-06-2019
14865705,Zack,Queens,Flushing,13-09-2016
14867152,Jason,Brooklyn,Bedford-Stuyvesant,06-12-2016
14868347,Kara,Manhattan,Midtown,25-10-2017
14868158,Trey,Brooklyn,Bushwick,05-08-2017
14868631,Stephanie,Brooklyn,Bedford-Stuyvesant,26-06-2019
14868857,Krzysztof,Brooklyn,Williamsburg,21-04-2019
14869260,Hillary,Manhattan,Upper East Side,11-06-2017
14869271,Phyllis,Brooklyn,Park Slope,20-08-2018
14869440,Landon,Brooklyn,Crown Heights,30-09-2018
14870802,Harriet,Manhattan,Nolita,19-03-2017
14871074,Annika,Brooklyn,Bushwick,13-08-2017
14871736,Alicia,Brooklyn,Boerum Hill,28-04-2019
14878046,Erin,Manhattan,Chinatown,01-07-2019
14880613,Tamar,Manhattan,,26-05-2019
14881637,Mor,Manhattan,Midtown,04-05-2019
14881794,Ali,Manhattan,Morningside Heights,13-08-2017
14882046,Heidi,Manhattan,Harlem,21-06-2019
14882137,Chris,Queens,Ridgewood,21-09-2016
14882309,Sidney,Brooklyn,Flatbush,19-06-2019
14887088,Nancy,Queens,Rockaway Beach,08-06-2c019
14888012,Kathleen,Brooklyn,East New York,08-06-2019
14883818,Vytaute,Queens,Ridgewood,26-06-2019
14885186,Josh,Brooklyn,Bedford-Stuyvesant,26-06-2019
14892623,Tanya,Staten Island,South Beach,05-05-2019
14899111,Barbara,Manhattan,West Village,01-07-2019
14902084,Th,Manhattan,Financial District,23-10-2016
14886600,Meg,Manhattan,Midtown,30-06-2019
14894267,S.,Manhattan,Upper West Side,17-10-2017
14909867,Julia,Queens,Forest Hills,10-06-2019
14911628,Val,Manhattan,Hell's Kitchen,30-06-2019
14911767,Stephen,Brooklyn,Park Slope,04-03-2019
14912574,Lio & Kim And Yotam,Brooklyn,Flatbush,22-03-2019
14913167,Matthew,Brooklyn,Crown Heights,23-10-2016
14913197,Manny & Gemma,Brooklyn,Greenpoint,15-06-2019
14913941,Loretta,Brooklyn,Crown Heights,25-05-2019
14913358,Evan,Brooklyn,Bedford-Stuyvesant,30-06-2019
14914048,Rachel,Manhattan,Washington Heights,18-06-2019
14914739,Andres&Ine,Brooklyn,Bedford-Stuyvesant,29-06-2019
14915099,Jason,Brooklyn,Williamsburg,21-04-2019
14915616,Nichole,Brooklyn,Prospect-Lefferts Gardens,30-10-2016
14916806,Logan,Brooklyn,Williamsburg,23-06-2019
14916773,Gracelyn,Brooklyn,Windsor Terrace,21-07-2017
14917475,Caroline,Brooklyn,Bushwick,28-02-2019
14917765,Eduardo,Bronx,Kingsbridge,12-06-2019
14918404,Sidney,Brooklyn,Flatbush,17-06-2019
14918238,Sharon,Brooklyn,Bedford-Stuyvesant,04-07-2019
14926631,Lisa,Manhattan,Hell's Kitchen,05-07-2019
14926698,Phillip,Brooklyn,Vinegar Hill,06-06-2019
14928089,David,Manhattan,Harlem,24-10-2018
14928996,Sasha,Brooklyn,Williamsburg,29-06-2017
14932887,Kara,Manhattan,Hell's Kitchen,10-05-2019
14933521,Esi,Manhattan,Harlem,01-07-2019
14933893,Toby,Manhattan,Upper East Side,19-09-2016
14935001,Odi,Queens,Sunnyside,16-06-2019
14935151,Lucia,Bronx,Parkchester,15-06-2018
14936181,Abdul Fattah,Brooklyn,Bedford-Stuyvesant,24-09-2017
14945585,Shawn,Brooklyn,Bushwick,12-09-2016
14936709,KaLisa & Christian,Manhattan,Inwood,13-07-2018
14947252,Lauren,Brooklyn,Williamsburg,
14945219,Julia,Brooklyn,Bushwick,26-06-2019
14945274,Tara,Bronx,Fieldston,01-09-2017
14948249,Thomas,Manhattan,Hell's Kitchen,21-09-2016
14951904,Vicky,Manhattan,Harlem,02-11-2018
14949281,Adam,Manhattan,Theater District,19-06-2019
14949923,Aimee,Manhattan,Upper West Side,24-06-2019
14952053,Ann,Brooklyn,Cypress Hills,30-06-2019
14952649,Steve,Manhattan,Washington Heights,03-09-2018
14959195,Brian,Brooklyn,Bedford-Stuyvesant,24-11-2016
14959206,Dennis,Brooklyn,Williamsburg,26-06-2019
14959966,Abby,Manhattan,Upper East Side,23-05-2018
14946381,Sydney,Manhattan,Washington Heights,07-01-2018
14961122,Giorgia,Brooklyn,Bedford-Stuyvesant,31-05-2019
14961253,Kim,Manhattan,Upper East Side,21-05-2017
14963404,Gracelyn,Brooklyn,Windsor Terrace,21-10-2017
14963583,Gilles,Manhattan,Harlem,01-01-2019
14966184,Jack,Manhattan,East Harlem,28-06-2019
14966692,Joseph,Queens,Astoria,10-04-2017
14967790,Derek,Brooklyn,Bushwick,18-02-2018
14967881,David,Manhattan,Upper East Side,07-06-2019
14967994,Natasha,Brooklyn,Canarsie,26-06-2019
14968000,Saif,Brooklyn,Park Slope,08-07-2019
14968403,Ivia,Brooklyn,Bushwick,27-08-2018
14968436,Ricardo,Manhattan,Harlem,27-05-2019
14969217,Lidia,Brooklyn,Bushwick,20-05-2019
14968939,Daniela,Brooklyn,lmiiibrbllra,16-06-2019
14972714,George,Manhattan,Harlem,23-06-2019
14976368,Dana,Brooklyn,Williamsburg,15-06-2019
14980174,Ciro,Manhattan,Upper East Side,28-10-2016
14981124,Josh,Brooklyn,Bedford-Stuyvesant,07-06-2019
14981522,Jonathan,Brooklyn,Greenpoint,05-07-2019
14982260,Adrian,Queens,Astoria,30-06-2019
14983453,Eliahu,Manhattan,Harlem,02-07-2019
14982907,Nickesha,Queens,St. Albans,11-05-2019
14984002,Ren,Queens,Astoria,29-06-2017
14987023,Brooklyn&   Breakfast    -Len-,Brooklyn,Prospect Heights,06-07-2019
14987516,07-01-2019,Queens,Rosedale,Clif
14988134,Mary Catherine,Manhattan,Gramercy,20-12-2018
14988596,Michelle,Manhattan,Upper East Side,03-07-2019
14989532,Iryna,Manhattan,East Harlem,16-06-2019
14989615,Jazzy,Queens,Elmhurst,07-07-2019
14991887,Peter & Nora,Brooklyn,Bedford-Stuyvesant,23-06-2019
14994076,Vie,Bronx,Eastchester,21-05-2019
14992784,Adriana,Queens,Forest Hills,16-04-2017
14995212,Maria,Bronx,Bronxdale,03-01-2017
14994367,Jeremy & Laura,Manhattan,Hell's Kitchen,31-07-2017
15001872,Donna,Brooklyn,Bushwick,30-06-2019
14995382,Beryl,Brooklyn,East Flatbush,16-06-2019
15003711,Jaye (And Spike),Brooklyn,South Slope,26-06-2019
15003721,Beryl,Brooklyn,East Flatbush,20-06-2019
15003930,Mor,Manhattan,Upper East Side,02-02-2019
15004091,S.A.,Brooklyn,Williamsburg,21-06-2019
15005115,Saralena,Manhattan,Civic Center,82--011229
15009556,Roselle,Brooklyn,Sunset Park,22-06-2019
15008979,Elvin,Queens,Ozone Park,30-06-2019
15009618,Bianca,Manhattan,Hell's Kitchen,(2-5R-2K19
15009751,Lisa,Manhattan,Upper West Side,10-06-2019
15016999,Joe,Brooklyn," rsghseoi ohw",
15018397,Anna,Brooklyn,DUMBO,29-06-2019
15018646,ResortShare5,Manhattan,Midtown,22-09-2017
15019436,Blake,Queens,Astoria,28-01-2017
15021783,Zoë,Manhattan,Chelsea,29-10-2016
15021635,Nadia,Brooklyn,Bushwick,22-12-2018
15024645,Jody,Brooklyn,Williamsburg,23-06-2019
15024889,Lucy,Queens,Ozone Park,29-06-2019
15025988,Hanley,Brooklyn,Williamsburg,01-10-2016
15026994,Anu-Raga,Queens,Long Island City,11-05-2019
15027024,Ethan,Manhattan,East Village,31-12-2018
15028194,Zachary,Brooklyn,Crown Heights,14-06-2019
15034827,Erin,Brooklyn,Greenpoint,18-03-2017
15031599,Mark,Queens,Woodhaven,31-12-2018
15035050,Corporate Housing,Manhattan,Nolita,26-03-2019
15032254,Pamela,Manhattan,Midtown,08-05-2017
15035565,Jacob,Manhattan,Harlem,08-05-2018
15033685,Shelley,Manhattan,Upper West Side,22-06-2019
15036330,Joy,Manhattan,Harlem,16-09-2018
15036809,Jessica,Manhattan,Upper West Side,19-06-2018
15037251,Desi,Manhattan,Upper West Side,01-07-2019
15037461,Trista,Brooklyn,Williamsburg,18-09-2018
15037640,Deanna,Brooklyn,Kensington,21-09-2016
15038469,Andrew,Brooklyn,Gowanus,21-06-2019
15039238,Arthur,Manhattan,Harlem,01-01-2019
15040421,Vivian,Manhattan,East Harlem,15-05-2019
15041647,Nixie & Hai,Queens,Corona,03-07-2019
15042314,Ryan,Brooklyn,Bedford-Stuyvesant,06-07-2019
15042361,Karlene,Queens,Jamaica,03-01-2019
15043180,Vanessa,Brooklyn,Bedford-Stuyvesant,19-09-2016
15043534,Nurcan,Queens,Sunnyside,01-07-2019
15043788,Nurcan,Queens,Sunnyside,01-07-2019
15043817,Nurcan,Queens,Sunnyside,29-05-2019
15048516,Oliver,Queens,Sunnyside,15-06-2019
15049253,Nickesha,Queens,St. Albans,21-05-2019
15050192,Michael,Brooklyn,Bedford-Stuyvesant,31-12-2016
15051958,Bill,Manhattan,East Village,30-12-2018
15052056,Yuichi,Brooklyn,South Slope,28-08-2017
15052112,Emanuel,Manhattan,Midtown,12-04-2019
15052156,Jeremy & Laura,Manhattan,Murray Hill,31-03-2017
15052455,Kimberly,Brooklyn,Bedford-Stuyvesant,28-05-2019
15052971,Ken,Manhattan,East Village,30-07-2017
15053143,Adam,Manhattan,East Harlem,01-07-2019
15053369,Jeffree,Manhattan,East Village,14-10-2017
15053461,Stat,Queens,Edgemere,05-08-2017
15054617,Stat,Queens,Edgemere,09-02-2019
15054630,Carla,Brooklyn,East New York,11-02-2019
15056050,Leandro,Brooklyn,Flatbush,20-08-2018
15056748,Natalia,Brooklyn,Bushwick,30-06-2017
15057717,Katie,Manhattan,Murray Hill,14-10-2018
15058410,David,Queens,Ozone Park,03-06-2019
15059292,Anush,Manhattan,Midtown,17-06-2019
15062944,David,Manhattan,Upper West Side,28-05-2019
15064512,Todd,Manhattan,Greenwich Village,09-06-2019
15065696,Diana,Brooklyn,Williamsburg,30-11-2018
15066466,David,Manhattan,Nolita,07-05-2017
15066701,Chris,Brooklyn,Bedford-Stuyvesant,25-06-2019
15066761,Samantha,Queens,Astoria,23-10-2017
15067291,Grisula,Manhattan,Harlem,05-07-2019
15068067,Alex,Manhattan,Chelsea,04-01-2019
15071519,Yosef And Chava,Brooklyn,Crown Heights,05-12-2016
15073369,Liam,Manhattan,West Village,16-05-2017
15079046,Jeanie,Manhattan,Inwood,24-05-2019
15079215,Tamara,Queens,lnLsantILososaId,19-06-2019
15080267,Kimberly,Brookl7yn,Bedford-Stuyvesant,12-02-2019
15080936,Stat,Brooklyn,Bedford-Stuyvesant,07-10-2017
15080994,Felipe,Manhattan,Hell's Kitchen,15-12-2018
15081440,Eddie & Lois,Staten Island,West Brighton,04-01-2019
15082723,Joseph,Brooklyn,Williamsburg,08-07-2019
15082930,Elias,Brooklyn,Williamsburg,30-11-2018
15083267,Greg,Manhattan,Chelsea,19-06-2019
15083571,Nina,Manhattan,Midtown,10-08-2018
15085230,Panthea,Bronx,Bronxdale,24-08-2018
15083823,Risha,Brooklyn,Red Hook,03-07-2019
15085833,Bryan,Manhattan,Harlem,22-01-2017
15086143,Lynne,Queens,Jamaica,07-09-2018
15086862,Alina,Brooklyn,Bushwick,02-01-2018
15087285,Andre,Brooklyn,Flatlands,17-09-2017
15087746,Andre,Brooklyn,Crown Heights,01-01-2019
15087800,Nickesha,Queens,St. Albans,23-06-2019
15088024,Russell,Brooklyn,Prospect-Lefferts Gardens,02-07-2019
15088367,Rebecca,Brooklyn,Crown Heights,28-08-2018
15094172,Susan,Brooklyn,Williamsburg,01-10-2018
15095005,Pavle,Brooklyn,Park Slope,30-06-2018
15095408,Rishab,Manhattan,Financial District,01-01-2017
15095439,Toyce,Manhattan,Harlem,13-08-2017
15095808,Lourdes,Queens,Holliswood,30-06-2019
15095589,Karen,Brooklyn,,13-06-2019
15098153,Charles,Brooklyn,Greenpoint,07-12-2018
15098355,Sandrine,Manhattan,Hell's Kitchen,15-10-2016
15098786,Sarah,Manhattan,SoHo,23-06-2019
15099149,Theresa,Brooklyn,Sunset Park,23-06-2019
15099669,Cory,Manhattan,Lower East Side,
15100256,Shane,Manhattan,Upper West Side,20-05-2019
15101577,Joshua,Brooklyn,Fort Greene,04-05-2018
15102026,Ian,Brooklyn,Bedford-Stuyvesant,29-10-2016
15100760,Glenn,Queens,Arverne,18-05-2019
15100883,Pablo,Bronx,Fordham,24-09-2018
15106603,Greg,Manhattan,Upper West Side,23-10-2016
15107952,Karen,Manhattan,Midtown,28-04-2019
15110120,Philippe,Brooklyn,Brooklyn Heights,27-06-2019
15111011,Elaine,Brooklyn,Bedford-Stuyvesant,26-06-2019
15111300,Lydia,Queens,Long Island City,09-10-2017
15113377,Whit,Brooklyn,Crown Heights,06-08-2017
15113479,Migdalia,Manhattan,Harlem,16-06-2019
15114181,Maya,Manhattan,Murray Hill,05-07-2019
15114265,Eric,Manhattan,East Harlem,02-07-2019
15114433,Maya,Manhattan,Murray Hill,14-01-2019
15114512,Glory,Brooklyn,Sheepshead Bay,11-11-2018
15114550,Alex,Brooklyn,Bedford-Stuyvesant,30-06-2019
15114715,Juliet,Brooklyn,Williamsburg,15-03-2018
15114935,Shachar,Manhattan,Washington Heights,02-09-2018
15115143,Clark,Manhattan,Hell's Kitchen,02-07-2019
15115382,Mark Winston,Brooklyn,Crown Heights,25-06-2019
15115532,Dalibel,Manhattan,Kips Bay,01-01-2019
15116599,Carol,Brooklyn,Bedford-Stuyvesant,02-07-2019
15122925,Steven,Brooklyn,Bensonhurst,13-06-2019
15125599,Kyle,Manhattan,Theater District,25-06-2017
15126483,Bridget,Queens,Ditmars Steinway,27-05-2019
15126686,Melissa,Queens,Astoria,26-05-2019
15126948,Caitlin,Manhattan,East Village,24-06-2019
15128456,Leticia,Brooklyn,Bushwick,21-06-2019
15129261,Juliana,Manhattan,Upper East Side,22-10-2018
15130158,Ali,Queens,Maspeth,26-09-2016
15131279,Amaru,Brooklyn,Flatbush,15-06-2019
15131952,Maria,Brooklyn,Bushwick,30-06-2019
15132151,Sharan,Manhattan,Murray Hill,22-09-2016
15132221,Alex,Manhattan,Upper East Side,18-04-2018
15133055,Nathaniel,Queens,Ridgewood,31-05-2019
15133087,Jazzy,Brooklyn,Crown Heights,23-06-2019
15133612,Sunshine,Brooklyn,East New York,14-05-2019
15133721,Yenpo,Queens,Forest Hills,19-02-2017
15133923,Pamela,Manhattan,Midtown,19-06-2017
15133972,Maryna,Brooklyn,Brighton Beach,01-06-2019
15134876,Silvia,Brooklyn,East New York,14-04-2019
15140447,Erica,Manhattan,Washington Heights,21-04-2019
15141938,Yochi,Manhattan,Chelsea,05-07-2019
15142409,Julie,Manhattan,Gramercy,30-06-2019
15142578,Aviva,Brooklyn,Williamsburg,30-09-2017
15144105,Beck,Brooklyn,Flatbush,19-10-2016
15144127,Jesse,Brooklyn,Sunset Park,30-06-2019
15147021,Pete,Brooklyn,Williamsburg,28-08-2018
15149137,Ephraim,Manhattan,Harlem,03-07-2019
15149187,Kevin,Brooklyn,Greenpoint,26-09-2017
15149560,Nuan,Manhattan,SoHo,15-06-2019
15149591,Wynpoints,Manhattan,Midtown,18-12-2016
15150240,Nichole,Brooklyn,Prospect-Lefferts Gardens,31-05-2019
15154905,Arin,Brooklyn,Greenpoint,21-06-2019
15156627,Julian,Brooklyn,Bushwick,02-01-2017
15158194,Michael,Manhattan,Washington Heights,31-05-2019
15158791,Mitch,Brooklyn,Manhattan Beach,30-06-2019
15159731,Corporate Housing,Manhattan,Kips Bay,30-09-2018
15159758,Jennifer,Brooklyn,Prospect-Lefferts Gardens,29-10-2017
15160268,Thomas,Brooklyn,Crown Heights,21-10-2016
15160791,Masahiro,Brooklyn,Williamsburg,22-06-2019
15164526,Norma-Ester-,Brooklyn,Sunset Park,07-06-2019
15165888,Jonathan,Manhattan,,08-06-2019
15166520,Norma-Ester-,Brooklyn,Sunset Park,31-05-2019
15174230,Michael,Manhattan,East Harlem,17-12-2018
15177242,Ekaterina,Brooklyn,Carroll Gardens,02-10-2016
15175161,Kristin,Manhattan,Nolita,30-09-2016
15177635,Norma-Ester-,Brooklyn,Sunset Park,31-05-2019
15178725,Tony & Grace,Staten Island,St. George,18-06-2019
15178929,Madison,Manhattan,East Harlem,23-06-2019
15178955,James,Queens,Ridgewood,04-01-2019
15179994,Michelle,Queens,Kew Gardens Hills,18-06-2019
15180279,Sol,Brooklyn,Bushwick,30-09-2018
15181459,Wanhsuan,Manhattan,Theater District,21-08-2018
15181451,Chen,Brooklyn,Fort Greene,13-11-2016
15182188,Frank,Manhattan,Kips Bay,19-10-2016
15182306,Dillon,Brooklyn,Prospect-Lefferts Gardens,23-08-2018
15187369,Erik,Manhattan,East Village,15-11-2017
15188621,Catherine,Brooklyn,Prospect Heights,21-05-2019
15188738,Pamela,Queens,St. Albans,08-06-2019
15191225,ResortShare5,Manhattan,Midtown,17-12-2018
15189516,Stephen,Brooklyn,Kensington,01-01-2017
15191740,ResortShare5,Manhattan,Midtown,11-04-2019
15191882,ResortShare5,Manhattan,Midtown,08-11-2018
15190865,Lawrence,Brooklyn,Williamsburg,04-07-2019
15191179,G,Brooklyn,Bath Beach,30-07-2017
15192362,Josefina,Queens,Woodhaven,21-05-2019
15194011,Lynne,Queens,Jamaica,30-12-2018
15194855,Chitra,Brooklyn,Cypress Hills,29-10-2016
15195093,Jeff,Manhattan,Hell's Kitchen,27-09-2016
15195491,Lucey,Brooklyn,Bedford-Stuyvesant,24-06-2019
15205915,Wynpoints,Manhattan,Midtown,13-01-2017
15206157,Wynpoints,Manhattan,Midtown,01-01-2017
15204218,Monika,Queens,Astoria,27-06-2019
15206272,Laura,Brooklyn,Bedford-Stuyvesant,14-03-2019
15206331,Rosa,Manhattan,Washington Heights,19-03-2017
15204878,Wynpoints,Manhattan,Midtown,31-12-2016
15203342,Valerie,Manhattan,Upper East Side,11-05-2019
15206607,Wynpoints,Manhattan,Midtown,11-12-2016
15206836,Wynpoints,Manhattan,Midtown,18-12-2016
15206909,Chantal,Brooklyn,East Flatbush,01-07-2019
15207725,Tony & Grace,Staten Island,St. George,01-07-2019
15216398,Christen,Brooklyn,Williamsburg,06-05-2019
15216399,Glory,Brooklyn,Sheepshead Bay,31-03-2019
15216703,Julia,Manhattan,Chinatown,05-07-2019
15216895,Ben,Brooklyn,Bedford-Stuyvesant,22-10-2017
15218299,Wynpoints,Manhattan,Midtown,09-12-2016
15218066,Wynpoints,Manhattan,Midtown,05-11-2016
15218342,Karen,Manhattan,SoHo,06-07-2019
15218579,Wynpoints,Manhattan,Midtown,08-10-2017
15218699,Wynpoints,Manhattan,Midtown,28-12-2016
15219855,Andrew,Manhattan,Greenwich Village,01-01-2017
15220143,Angela,Manhattan,Upper West Side,24-05-2019
15221767,Maimouna,Manhattan,Harlem,31-05-2019
15222861,Walter,Brooklyn,Bushwick,03-07-2019
15226875,Edward,Manhattan,Harlem,18-06-2019
15232708,Andrea,Manhattan,Washington Heights,12-05-2019
15232776,Nina,Brooklyn,Williamsburg,30-06-2019
15222972,D&N,Manhattan,Two Bridges,20-06-2019
15223434,Na,Manhattan,Chinatown,19-06-2019
15234755,Olivier,Manhattan,Upper West Side,09-02-2019
